po_item_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost
10953,3690,159,440,437,22.01
10954,3690,112,3720,3607,25.75
10955,3690,128,2075,1987,10.36
10956,3690,190,21200,20914,21.52
10957,3691,112,960,944,25.75
10958,3691,18,1475,1402,63.7
10959,3691,172,11800,11732,52.18
10960,3692,63,2700,2648,13.25
10961,3693,92,413,395,15.46
10962,3693,191,6725,6683,18.65
10963,3693,136,780,767,22.87
10964,3693,123,1400,1344,15.37
10965,3693,131,55,54,22.97
10966,3694,150,173,167,24.99
10967,3694,139,1280,1263,51.6
10968,3695,1,411,409,12.43
10969,3695,157,3920,3777,56.6
10970,3696,90,3775,3774,380.71
10971,3696,159,219,216,22.01
10972,3697,151,1360,1344,462.07
10973,3697,13,122,121,77.02
10974,3697,80,8400,7992,260.72
10975,3697,63,9000,8600,13.25
10976,3697,181,1310,1290,94.69
10977,3698,182,266,263,69.48
10978,3698,189,4510,4380,66.02
10979,3699,52,10550,10379,70.71
10980,3699,151,270,259,520.09
10981,3699,144,12225,11614,31.61
10982,3699,100,1205,1161,97.63
10983,3700,174,1475,1429,43.73
10984,3700,189,2730,2646,60.32
10985,3700,28,347,337,412.12
10986,3701,195,197,190,84.06
10987,3702,129,320,305,29.19
10988,3702,51,423,415,9.78
10989,3702,1,300,291,11.2
10990,3703,46,13050,12939,7.7
10991,3703,191,3425,3342,17.59
10992,3704,1,201,191,12.43
10993,3704,154,11650,11071,355.29
10994,3704,161,468,445,18.97
10995,3704,189,3620,3613,66.02
10996,3704,149,2580,2530,375.72
10997,3705,112,4240,4180,25.75
10998,3705,33,7450,7123,9.8
10999,3705,128,11950,11449,10.36
11000,3705,152,219,212,29.73
11001,3706,145,665,636,20.04
11002,3706,194,22800,22776,13.29
11003,3707,162,7675,7612,7.57
11004,3708,85,1875,1809,11.5
11005,3708,14,2290,2280,383.14
11006,3708,94,428,407,21.45
11007,3708,7,20400,20247,14.89
11008,3709,13,257,246,77.02
11009,3709,151,1120,1105,462.07
11010,3709,80,9900,9503,260.72
11011,3710,68,4450,4251,53.54
11012,3710,99,2725,2713,88.07
11013,3710,189,4470,4282,60.14
11014,3711,80,7725,7603,260.72
11015,3711,151,2385,2287,462.07
11016,3711,63,6950,6847,13.25
11017,3712,11,7000,6790,17.77
11018,3712,130,8150,7776,24.8
11019,3712,84,1385,1334,14.18
11020,3712,111,8750,8320,20.45
11021,3712,191,4275,4065,17.59
11022,3713,69,11450,11168,55.48
11023,3713,198,10275,10151,10.61
11024,3713,163,14550,13908,21.54
11025,3714,167,420,415,40.03
11026,3714,199,2420,2401,79.26
11027,3714,192,23650,23533,22.88
11028,3714,54,141,138,28.62
11029,3714,144,4050,3922,31.61
11030,3715,18,9700,9569,63.78
11031,3715,11,17750,17642,17.22
11032,3715,94,73,70,21.45
11033,3716,11,13800,13331,17.56
11034,3716,121,3030,2969,26.43
11035,3716,166,24300,23192,50.54
11036,3716,106,19900,19092,28.01
11037,3716,138,2790,2788,478.15
11038,3717,79,295,290,11.42
11039,3717,128,10950,10583,10.36
11040,3717,112,2600,2596,25.75
11041,3717,101,13800,13713,51.72
11042,3717,190,10800,10674,21.52
11043,3718,90,6225,5913,380.71
11044,3719,166,16050,15705,50.54
11045,3719,11,3450,3415,17.56
11046,3719,81,1050,1043,73.37
11047,3719,2,9675,9640,24.42
11048,3719,138,1350,1294,478.15
11049,3720,160,244,240,441.79
11050,3720,43,8850,8751,8.39
11051,3721,18,7825,7510,65.27
11052,3722,56,398,392,40.05
11053,3722,189,1160,1140,60.14
11054,3722,25,9375,9177,25.73
11055,3722,106,15700,15375,25.93
11056,3723,134,401,400,10.44
11057,3723,96,15150,14605,8.89
11058,3724,2,10800,10393,22.9
11059,3725,24,3450,3429,92.28
11060,3725,156,12050,11805,369.62
11061,3725,198,7200,6877,9.66
11062,3725,41,1090,1073,32.14
11063,3725,150,74,73,23.68
11064,3726,159,433,423,22.01
11065,3726,18,7875,7747,63.7
11066,3727,66,2370,2338,531.48
11067,3727,99,8425,8366,81.94
11068,3728,156,7800,7664,367.7
11069,3728,18,8225,8131,63.78
11070,3728,83,4550,4499,28.97
11071,3728,53,17200,16741,13.88
11072,3728,93,20300,19531,38.69
11073,3729,177,380,361,5.39
11074,3729,126,1710,1666,194.4
11075,3729,34,975,956,70.78
11076,3729,64,3630,3602,15.1
11077,3729,69,10550,10367,58.25
11078,3730,121,2100,2043,26.43
11079,3730,172,18900,18578,46.75
11080,3730,95,4950,4900,396.39
11081,3731,160,485,484,441.79
11082,3731,146,281,272,235.44
11083,3731,123,11850,11358,14.67
11084,3732,63,6175,6063,13.25
11085,3732,13,225,216,77.02
11086,3732,80,4200,4052,260.72
11087,3732,151,1405,1393,462.07
11088,3733,199,2010,1948,79.26
11089,3733,167,2295,2264,40.03
11090,3733,171,4425,4279,102.56
11091,3733,144,9575,9536,31.61
11092,3733,192,7850,7818,22.88
11093,3734,128,7150,7082,10.36
11094,3734,39,2050,2027,11.69
11095,3734,33,13450,13022,9.8
11096,3735,73,1545,1526,219.79
11097,3735,119,3940,3840,310.42
11098,3735,31,6575,6465,12.84
11099,3736,69,6075,5916,52.52
11100,3736,13,208,207,86.46
11101,3736,87,8050,8046,232.58
11102,3736,190,19800,18848,20.82
11103,3736,178,480,478,156.72
11104,3737,198,6900,6779,9.66
11105,3737,169,500,495,8.61
11106,3738,136,1240,1183,22.12
11107,3738,112,4010,3937,27.2
11108,3738,23,7400,7147,14.24
11109,3738,78,315,309,5.88
11110,3739,106,15500,15139,25.93
11111,3740,2,3150,3022,22.9
11112,3740,116,4160,4100,214.77
11113,3740,178,214,206,156.72
11114,3740,65,850,845,68.45
11115,3741,32,3500,3430,34.9
11116,3741,103,2900,2893,25.16
11117,3741,112,2200,2165,23.81
11118,3741,16,360,355,29.6
11119,3742,123,11025,11024,15.37
11120,3742,191,3000,2989,18.65
11121,3743,69,3750,3592,58.25
11122,3743,50,1710,1651,21.7
11123,3743,177,393,387,5.39
11124,3743,89,23200,22177,13.05
11125,3744,95,1290,1242,396.39
11126,3744,2,10075,9598,24.42
11127,3744,106,6050,6040,28.01
11128,3744,21,4375,4214,70.86
11129,3744,166,14950,14258,50.54
11130,3745,151,1090,1083,462.07
11131,3745,63,8725,8394,13.25
11132,3745,181,1160,1120,94.69
11133,3745,13,226,222,77.02
11134,3746,189,680,647,60.14
11135,3747,153,2175,2087,23.08
11136,3747,123,5200,5009,14.67
11137,3747,38,11375,11011,18.7
11138,3747,24,1900,1880,96.11
11139,3748,50,4420,4234,21.7
11140,3748,22,1660,1623,82.63
11141,3748,177,389,381,5.39
11142,3748,153,9375,8975,25.0
11143,3749,95,2160,2055,396.39
11144,3750,104,128,122,13.8
11145,3750,39,630,627,11.0
11146,3750,20,1635,1606,303.13
11147,3750,84,1925,1897,14.64
11148,3751,9,2470,2383,29.28
11149,3752,92,405,391,15.46
11150,3752,131,393,373,22.97
11151,3752,191,4525,4382,18.65
11152,3752,196,215,212,61.87
11153,3753,34,380,363,70.6
11154,3753,20,1290,1239,342.23
11155,3753,198,5500,5342,9.86
11156,3753,189,3050,2973,66.02
11157,3753,154,22150,21639,355.29
11158,3754,134,168,165,10.44
11159,3754,146,299,290,235.44
11160,3754,3,3700,3621,251.97
11161,3755,162,4600,4526,6.73
11162,3755,197,2600,2474,24.06
11163,3755,28,316,303,412.12
11164,3755,82,21450,21262,13.19
11165,3755,36,6350,6212,19.39
11166,3756,133,1690,1606,10.64
11167,3756,95,4010,3846,396.39
11168,3757,89,12050,12019,13.05
11169,3758,80,2575,2505,263.09
11170,3759,53,13550,13308,12.89
11171,3759,147,2860,2720,16.96
11172,3759,92,419,399,15.46
11173,3759,136,1120,1101,22.87
11174,3759,162,3450,3284,7.57
11175,3760,159,179,172,22.01
11176,3760,112,660,642,25.75
11177,3761,191,3325,3310,16.54
11178,3761,197,2450,2349,22.84
11179,3761,64,870,850,15.3
11180,3761,37,1490,1466,221.02
11181,3761,16,2180,2145,31.3
11182,3762,198,10650,10455,9.86
11183,3762,149,4790,4567,375.72
11184,3763,191,6075,6009,16.54
11185,3763,44,362,346,17.2
11186,3764,29,1640,1560,467.38
11187,3765,128,3450,3436,10.36
11188,3766,81,3360,3213,73.37
11189,3767,190,19200,18684,21.52
11190,3767,112,4330,4174,25.75
11191,3768,16,1055,1017,31.3
11192,3768,9,3360,3246,32.35
11193,3768,191,10650,10405,16.54
11194,3768,44,277,274,17.2
11195,3769,185,405,392,12.92
11196,3769,157,1270,1216,56.39
11197,3769,103,9700,9466,24.65
11198,3769,145,2025,1999,19.59
11199,3769,166,3150,3143,51.18
11200,3770,14,3450,3372,383.14
11201,3770,148,9950,9581,10.62
11202,3771,61,307,300,23.36
11203,3771,27,600,592,47.47
11204,3771,73,940,916,219.79
11205,3771,157,560,555,55.17
11206,3772,198,11750,11173,10.61
11207,3772,51,268,266,9.78
11208,3772,164,925,899,18.54
11209,3772,163,20250,19872,21.54
11210,3773,151,1175,1143,462.07
11211,3773,181,1405,1373,94.69
11212,3773,80,10125,9745,260.72
11213,3774,199,285,277,79.26
11214,3774,171,11600,11424,102.56
11215,3774,54,360,346,28.62
11216,3774,52,5300,5161,70.71
11217,3775,16,1360,1297,31.3
11218,3775,37,3640,3551,221.02
11219,3775,42,9000,8754,77.54
11220,3775,171,3200,3127,90.86
11221,3776,89,15850,15106,13.05
11222,3776,64,3560,3406,15.1
11223,3777,134,412,404,9.22
11224,3777,26,243,233,479.94
11225,3777,173,2740,2606,14.19
11226,3777,163,11200,10749,21.82
11227,3778,95,3800,3708,396.39
11228,3778,30,2670,2540,14.99
11229,3778,83,6200,6115,25.84
11230,3778,15,6325,6180,27.06
11231,3779,6,440,433,26.07
11232,3780,97,206,205,37.76
11233,3780,192,24750,24226,23.92
11234,3780,158,11900,11683,10.48
11235,3780,28,123,119,412.12
11236,3781,176,113,112,16.47
11237,3781,27,2195,2168,47.47
11238,3781,18,4600,4400,65.27
11239,3781,76,10000,9680,7.67
11240,3781,28,241,237,394.63
11241,3782,118,2395,2323,19.81
11242,3782,169,295,281,9.22
11243,3782,164,1795,1712,18.54
11244,3783,13,398,383,86.46
11245,3783,56,60,58,35.19
11246,3783,69,1275,1270,52.52
11247,3783,93,5500,5354,40.08
11248,3783,87,20200,19709,232.58
11249,3784,193,4960,4934,13.99
11250,3784,127,5925,5679,14.95
11251,3784,84,1475,1435,14.64
11252,3784,44,102,100,16.76
11253,3785,197,4730,4560,24.06
11254,3786,141,165,160,51.44
11255,3786,58,330,323,8.93
11256,3786,38,10600,10304,18.93
11257,3787,34,2040,1953,80.71
11258,3787,118,1000,970,19.38
11259,3787,108,3920,3734,89.61
11260,3787,106,4200,4009,28.48
11261,3788,11,3800,3738,17.22
11262,3788,156,1900,1882,367.7
11263,3788,18,7600,7431,63.78
11264,3788,138,2350,2235,490.35
11265,3788,85,700,665,11.5
11266,3789,56,228,224,40.05
11267,3790,186,3325,3272,141.66
11268,3790,111,9250,8893,20.45
11269,3790,125,1995,1956,98.6
11270,3790,13,66,62,85.04
11271,3790,141,395,378,51.44
11272,3791,107,3690,3651,16.56
11273,3791,153,7300,7033,25.0
11274,3791,34,1425,1401,70.78
11275,3791,152,384,377,29.73
11276,3792,103,4175,4147,25.16
11277,3792,32,2660,2569,34.9
11278,3792,24,4930,4867,103.23
11279,3793,13,180,178,86.46
11280,3793,35,6750,6529,480.8
11281,3793,69,6150,6046,52.52
11282,3793,65,1990,1951,68.45
11283,3794,53,19100,18303,13.86
11284,3794,103,4850,4627,24.0
11285,3794,168,9750,9317,237.77
11286,3795,151,995,947,462.07
11287,3795,80,11400,11278,260.72
11288,3796,116,1460,1404,221.24
11289,3796,37,4490,4486,199.68
11290,3796,181,2210,2124,103.72
11291,3797,102,457,451,26.84
11292,3797,39,2145,2099,10.86
11293,3797,164,2255,2219,17.87
11294,3797,88,6975,6758,29.64
11295,3798,121,3960,3940,26.43
11296,3799,88,5625,5483,28.23
11297,3799,183,950,940,88.71
11298,3799,14,2840,2740,388.27
11299,3799,124,9650,9189,37.62
11300,3799,68,2350,2293,53.54
11301,3800,152,314,306,29.73
11302,3800,40,4750,4577,62.61
11303,3800,79,1815,1727,11.42
11304,3800,33,3950,3794,9.8
11305,3800,172,23450,23211,52.18
11306,3801,191,3425,3302,18.65
11307,3801,17,3650,3590,47.49
11308,3801,194,13850,13334,14.5
11309,3801,5,5475,5208,44.67
11310,3801,102,366,358,29.25
11311,3802,187,3575,3442,10.32
11312,3802,87,22050,21215,206.15
11313,3802,6,620,619,26.07
11314,3802,178,427,418,155.92
11315,3803,120,480,472,86.74
11316,3804,154,22950,22597,327.18
11317,3804,145,430,429,20.04
11318,3804,39,890,863,10.86
11319,3804,164,1335,1328,17.87
11320,3804,194,18100,17696,13.29
11321,3805,190,23450,22472,20.82
11322,3805,69,4350,4210,52.52
11323,3805,116,3450,3348,214.77
11324,3806,26,76,75,478.02
11325,3806,147,2820,2780,17.21
11326,3806,193,1510,1483,13.99
11327,3806,184,404,402,98.43
11328,3806,44,322,306,16.76
11329,3807,191,3125,3071,18.65
11330,3808,85,645,623,11.09
11331,3808,101,15150,14894,51.72
11332,3808,18,2950,2803,63.7
11333,3808,128,12125,11719,10.36
11334,3809,69,11375,11117,58.25
11335,3809,22,510,502,82.63
11336,3810,144,12175,12028,32.48
11337,3810,110,9700,9443,185.68
11338,3811,173,2780,2683,14.19
11339,3811,110,2600,2508,185.68
11340,3811,96,17400,16745,8.93
11341,3812,186,7400,7296,141.66
11342,3812,38,4475,4403,18.93
11343,3812,13,456,453,85.04
11344,3812,125,455,438,98.6
11345,3813,11,7150,6970,17.77
11346,3814,61,464,447,23.36
11347,3814,181,2295,2196,103.72
11348,3814,73,2380,2367,219.79
11349,3814,157,2660,2586,55.17
11350,3814,27,2395,2326,47.47
11351,3815,138,3820,3747,490.35
11352,3815,93,17550,17543,38.69
11353,3815,156,7950,7735,367.7
11354,3815,18,7250,7007,63.78
11355,3815,59,960,927,212.9
11356,3816,165,438,422,16.44
11357,3816,181,425,408,103.72
11358,3816,28,52,49,394.63
11359,3817,24,4190,4176,96.11
11360,3817,134,404,403,10.44
11361,3817,160,262,261,441.79
11362,3817,96,2550,2510,8.89
11363,3817,3,8950,8697,251.97
11364,3818,110,19450,19441,211.14
11365,3818,38,10175,9962,18.93
11366,3818,125,890,862,98.6
11367,3818,191,4425,4317,17.59
11368,3819,171,3200,3174,102.56
11369,3820,139,4530,4370,51.6
11370,3820,49,359,345,31.14
11371,3820,168,20900,20678,259.48
11372,3820,178,228,221,155.92
11373,3820,34,425,424,80.71
11374,3821,184,461,447,95.88
11375,3821,53,20550,19658,13.86
11376,3821,149,1720,1708,370.65
11377,3821,1,81,80,11.12
11378,3822,88,5525,5418,27.72
11379,3823,144,12325,11903,31.61
11380,3823,59,840,802,204.18
11381,3823,80,1675,1602,263.09
11382,3823,49,116,112,27.99
11383,3823,93,10150,9764,37.58
11384,3824,59,2390,2323,193.37
11385,3825,136,420,410,22.12
11386,3825,145,1875,1842,19.59
11387,3826,13,283,281,77.02
11388,3826,63,5750,5582,13.25
11389,3826,181,2455,2339,94.69
11390,3827,59,1850,1764,204.18
11391,3828,198,7525,7353,9.86
11392,3828,1,145,141,12.43
11393,3828,161,299,292,18.97
11394,3828,92,458,436,15.27
11395,3828,157,2520,2446,56.6
11396,3829,138,2020,1954,478.15
11397,3829,2,12275,11974,24.42
11398,3829,106,15600,15133,28.01
11399,3830,13,271,261,77.02
11400,3830,181,2380,2296,94.69
11401,3831,180,670,657,7.28
11402,3831,48,1660,1633,268.02
11403,3831,150,140,135,23.84
11404,3831,65,440,438,71.44
11405,3831,74,3890,3797,394.06
11406,3832,182,271,265,69.48
11407,3832,157,2110,2092,56.6
11408,3832,161,364,350,18.97
11409,3832,92,351,349,15.27
11410,3832,154,18000,17573,355.29
11411,3833,156,8100,7898,369.62
11412,3833,91,1300,1299,14.36
11413,3833,167,2400,2343,42.95
11414,3834,48,1090,1043,299.5
11415,3834,73,870,829,219.79
11416,3834,31,4050,4017,12.84
11417,3834,52,3375,3343,73.5
11418,3835,197,4930,4906,22.84
11419,3835,37,960,950,221.02
11420,3835,16,2180,2165,31.3
11421,3835,79,785,775,12.62
11422,3835,171,1450,1392,90.86
11423,3836,150,317,308,23.84
11424,3836,120,1000,956,86.74
11425,3836,54,276,275,29.28
11426,3836,49,433,421,31.07
11427,3837,32,2680,2672,34.9
11428,3837,120,2045,2010,86.74
11429,3837,54,223,213,29.28
11430,3837,49,123,120,31.07
11431,3838,19,10475,10078,243.22
11432,3838,197,530,516,24.06
11433,3838,189,2970,2888,60.32
11434,3838,36,4125,4090,19.39
11435,3839,141,430,408,51.44
11436,3839,125,715,703,98.6
11437,3839,74,1660,1645,343.8
11438,3839,38,4650,4565,18.93
11439,3840,68,2950,2838,53.54
11440,3840,99,6675,6399,88.07
11441,3840,188,9550,9134,96.1
11442,3841,183,3790,3735,88.71
11443,3841,115,680,647,15.37
11444,3841,56,219,210,40.05
11445,3841,30,3210,3106,16.42
11446,3842,3,4025,3836,251.97
11447,3842,146,114,112,235.44
11448,3842,71,162,159,180.66
11449,3842,160,392,388,441.79
11450,3842,165,137,133,16.8
11451,3843,96,20650,19786,9.46
11452,3844,154,22000,21699,355.29
11453,3844,182,128,123,69.48
11454,3844,149,2220,2141,375.72
11455,3845,104,359,354,15.65
11456,3845,68,4080,4015,53.54
11457,3845,183,3460,3424,88.71
11458,3845,79,1420,1395,12.88
11459,3846,36,2575,2499,22.15
11460,3846,98,1675,1636,12.24
11461,3846,169,425,411,8.92
11462,3847,45,18800,18597,10.96
11463,3847,84,980,950,14.18
11464,3847,4,3800,3697,22.61
11465,3847,13,320,310,85.04
11466,3847,110,22600,22584,211.14
11467,3848,28,361,343,441.03
11468,3848,186,4800,4683,135.85
11469,3848,139,1850,1826,55.83
11470,3849,181,2160,2076,94.69
11471,3849,63,3625,3572,13.25
11472,3849,151,1845,1830,462.07
11473,3849,13,403,386,77.02
11474,3850,125,1095,1059,109.38
11475,3850,9,2880,2868,32.35
11476,3850,197,2740,2606,22.84
11477,3850,79,1935,1920,12.62
11478,3850,64,1320,1269,15.3
11479,3851,78,1050,1028,5.83
11480,3851,11,17650,17365,17.22
11481,3851,137,192,191,26.52
11482,3851,138,2650,2553,490.35
11483,3851,156,7475,7255,367.7
11484,3852,13,215,206,77.02
11485,3852,151,465,444,462.07
11486,3852,181,2085,1985,94.69
11487,3852,63,12250,12222,13.25
11488,3852,80,8600,8390,260.72
11489,3853,30,4190,4178,14.99
11490,3854,22,2465,2435,82.63
11491,3854,126,1230,1201,194.4
11492,3854,153,4400,4258,25.0
11493,3854,107,3310,3247,16.56
11494,3855,64,690,674,15.1
11495,3855,22,290,289,82.63
11496,3855,82,11850,11742,12.61
11497,3855,153,3875,3769,25.0
11498,3855,67,4780,4734,45.54
11499,3856,44,284,270,17.2
11500,3856,64,3750,3685,15.3
11501,3856,42,7525,7211,77.54
11502,3857,79,1065,1061,12.62
11503,3857,125,1185,1161,109.38
11504,3857,26,387,379,540.82
11505,3857,16,1430,1408,31.3
11506,3858,54,230,229,28.62
11507,3858,49,224,219,27.99
11508,3858,93,18150,17759,37.58
11509,3858,59,1190,1132,204.18
11510,3858,151,1125,1086,520.09
11511,3859,126,1180,1154,194.4
11512,3859,166,18650,17794,45.21
11513,3860,24,3130,3030,92.28
11514,3861,138,3360,3229,490.35
11515,3861,7,11300,11267,14.89
11516,3861,114,10075,9728,17.9
11517,3862,125,2320,2312,109.38
11518,3862,79,1410,1402,12.62
11519,3862,64,4460,4355,15.3
11520,3863,125,2230,2203,98.6
11521,3863,11,12550,12330,17.77
11522,3863,74,990,983,343.8
11523,3863,191,9050,8882,17.59
11524,3863,110,7200,6873,211.14
11525,3864,122,201,198,82.73
11526,3864,87,10650,10196,206.15
11527,3864,139,4610,4426,51.6
11528,3865,11,18600,18028,17.77
11529,3865,141,368,365,51.44
11530,3866,6,315,307,26.07
11531,3866,49,446,435,31.14
11532,3866,187,5075,5062,10.32
11533,3866,122,146,144,82.73
11534,3867,53,6900,6804,13.88
11535,3867,94,96,94,21.45
11536,3867,14,4270,4268,383.14
11537,3868,135,21350,21032,25.65
11538,3868,24,3480,3340,103.23
11539,3868,16,2225,2162,29.6
11540,3869,9,3440,3311,29.28
11541,3869,99,3500,3464,87.83
11542,3869,162,2375,2353,7.57
11543,3870,38,10425,10336,18.93
11544,3871,34,1470,1438,70.78
11545,3871,166,17400,17024,45.21
11546,3872,16,2340,2278,31.3
11547,3873,102,119,117,26.84
11548,3873,144,9625,9257,31.16
11549,3873,194,6400,6183,13.29
11550,3874,94,94,91,21.45
11551,3874,59,1770,1689,212.9
11552,3874,138,4500,4300,490.35
11553,3874,11,22950,22149,17.22
11554,3875,86,460,448,98.88
11555,3875,169,1185,1153,8.61
11556,3876,53,17850,17642,12.89
11557,3876,9,3690,3585,29.28
11558,3877,144,6700,6548,32.48
11559,3877,110,4700,4508,185.68
11560,3878,59,2345,2242,212.9
11561,3878,93,22150,21171,38.69
11562,3879,169,670,657,8.92
11563,3880,120,820,780,76.0
11564,3880,7,9900,9698,14.89
11565,3880,18,5150,5036,63.78
11566,3880,53,6650,6523,13.88
11567,3880,78,1790,1705,5.83
11568,3881,66,4140,3947,531.48
11569,3881,127,6100,6001,14.95
11570,3881,20,1020,1010,303.13
11571,3881,147,1300,1247,17.21
11572,3881,184,472,461,98.43
11573,3882,33,15600,14940,10.42
11574,3882,193,3930,3776,14.01
11575,3882,24,2140,2075,92.28
11576,3882,41,1685,1662,32.14
11577,3882,156,10150,9747,369.62
11578,3883,44,169,166,17.2
11579,3883,26,491,481,540.82
11580,3883,64,3000,2858,15.3
11581,3883,42,5075,5068,77.54
11582,3884,13,93,88,77.02
11583,3885,150,330,328,23.84
11584,3885,176,97,95,15.31
11585,3886,192,9900,9422,22.88
11586,3886,171,11650,11572,102.56
11587,3886,100,535,514,97.63
11588,3886,199,775,766,79.26
11589,3886,167,305,301,40.03
11590,3887,197,4590,4420,22.84
11591,3887,9,2380,2312,32.35
11592,3888,144,7875,7668,32.48
11593,3889,171,1975,1957,90.86
11594,3889,42,7575,7368,77.54
11595,3889,37,4340,4275,221.02
11596,3889,64,2330,2295,15.3
11597,3890,15,4125,3934,27.06
11598,3890,11,12150,12001,17.56
11599,3890,30,1560,1491,14.99
11600,3890,21,1575,1562,70.86
11601,3891,5,10550,10063,44.67
11602,3891,9,3830,3824,29.28
11603,3891,131,393,387,22.97
11604,3891,162,11075,10551,7.57
11605,3892,135,7300,7212,24.28
11606,3892,167,1715,1681,42.95
11607,3892,24,4900,4844,92.28
11608,3892,198,2000,1942,9.66
11609,3893,125,280,270,112.63
11610,3893,128,9025,8700,10.36
11611,3893,101,17750,17628,51.72
11612,3893,112,2530,2453,25.75
11613,3894,176,490,483,15.31
11614,3894,65,2210,2126,71.44
11615,3894,132,20150,19607,431.62
11616,3894,16,320,311,29.6
11617,3894,74,4300,4231,394.06
11618,3895,138,4500,4280,478.15
11619,3895,166,15150,15048,50.54
11620,3895,83,2075,1999,25.84
11621,3895,172,3700,3618,46.75
11622,3895,195,151,145,84.86
11623,3896,123,4000,3968,14.67
11624,3896,160,459,453,441.79
11625,3897,63,11200,10914,13.25
11626,3897,181,980,974,94.69
11627,3897,13,327,321,77.02
11628,3898,16,1845,1833,31.3
11629,3898,37,1370,1318,221.02
11630,3898,191,5525,5414,16.54
11631,3898,171,1300,1289,90.86
11632,3898,9,3020,2897,32.35
11633,3899,54,327,324,28.62
11634,3899,167,610,600,40.03
11635,3899,171,8275,8252,102.56
11636,3899,151,2150,2071,520.09
11637,3899,173,2110,2109,13.01
11638,3900,64,4430,4233,15.3
11639,3900,79,1720,1716,12.62
11640,3901,127,5225,5099,14.95
11641,3902,120,1345,1311,86.74
