so_id,so_number,customer_id,warehouse_id,order_date,requested_delivery_date,actual_ship_date,status,total_amount,shipping_cost
17489,SO-2025-017489,22,4,2025-01-10,2025-01-21,2025-01-11,Delivered,28489.2,92.31
17490,SO-2025-017490,12,5,2025-01-10,2025-01-15,2025-01-12,Delivered,401063.67,30.49
17491,SO-2025-017491,120,2,2025-01-10,2025-01-20,2025-01-11,Delivered,87068.93,47.22
17492,SO-2025-017492,90,1,2025-01-10,2025-01-21,2025-01-12,Delivered,65127.22,88.81
17493,SO-2025-017493,16,1,2025-01-10,2025-01-15,2025-01-13,Delivered,136309.08,68.4
17494,SO-2025-017494,27,2,2025-01-10,2025-01-17,2025-01-11,Delivered,23521.36,72.77
17495,SO-2025-017495,2,2,2025-01-10,2025-01-24,2025-01-13,Delivered,109165.61,76.04
17496,SO-2025-017496,89,5,2025-01-10,2025-01-16,2025-01-14,Delivered,36099.65,94.65
17497,SO-2025-017497,23,3,2025-01-10,2025-01-24,2025-01-13,Delivered,271942.91,50.12
17498,SO-2025-017498,140,4,2025-01-10,2025-01-18,2025-01-12,Delivered,10291.77,70.23
17499,SO-2025-017499,2,2,2025-01-10,2025-01-21,2025-01-14,Delivered,78864.52,65.33
17500,SO-2025-017500,64,2,2025-01-10,2025-01-14,2025-01-13,Delivered,1622.2,89.05
17501,SO-2025-017501,1,1,2025-01-10,2025-01-19,2025-01-12,Delivered,120286.48,61.6
17502,SO-2025-017502,51,2,2025-01-10,2025-01-21,2025-01-12,Delivered,2320.83,38.42
17503,SO-2025-017503,114,3,2025-01-10,2025-01-22,2025-01-12,Delivered,53.16,60.87
17504,SO-2025-017504,106,3,2025-01-10,2025-01-19,2025-01-15,Delivered,12307.22,63.32
17505,SO-2025-017505,63,4,2025-01-11,2025-01-16,2025-01-12,Delivered,243249.33,63.97
17506,SO-2025-017506,81,5,2025-01-11,2025-01-14,2025-01-13,Delivered,338258.95,93.64
17507,SO-2025-017507,82,1,2025-01-11,2025-01-25,2025-01-12,Delivered,4370.23,10.22
17508,SO-2025-017508,79,5,2025-01-11,2025-01-23,2025-01-15,Delivered,1736.2,48.88
17509,SO-2025-017509,77,4,2025-01-11,2025-01-17,2025-01-13,Delivered,536.9,91.92
17510,SO-2025-017510,145,1,2025-01-11,2025-01-20,2025-01-13,Delivered,19281.33,91.72
17511,SO-2025-017511,122,1,2025-01-11,2025-01-25,2025-01-16,Delivered,7283.13,66.48
17512,SO-2025-017512,47,5,2025-01-11,2025-01-22,2025-01-16,Delivered,15358.1,18.55
17513,SO-2025-017513,9,4,2025-01-11,2025-01-22,2025-01-12,Delivered,303203.41,95.04
17514,SO-2025-017514,120,2,2025-01-11,2025-01-18,2025-01-13,Delivered,237423.93,84.38
17515,SO-2025-017515,14,5,2025-01-11,2025-01-24,2025-01-13,Delivered,62039.87,70.43
17516,SO-2025-017516,96,2,2025-01-11,2025-01-14,2025-01-15,Delivered,16160.14,83.89
17517,SO-2025-017517,40,2,2025-01-12,2025-01-18,2025-01-13,Delivered,16300.1,15.53
17518,SO-2025-017518,26,5,2025-01-12,2025-01-26,2025-01-15,Delivered,65982.24,34.04
17519,SO-2025-017519,132,2,2025-01-12,2025-01-17,2025-01-17,Delivered,438986.69,23.3
17520,SO-2025-017520,127,5,2025-01-12,2025-01-24,2025-01-14,Delivered,152098.01,40.74
17521,SO-2025-017521,34,3,2025-01-12,2025-01-25,2025-01-15,Delivered,366115.43,96.9
17522,SO-2025-017522,11,4,2025-01-12,2025-01-15,2025-01-14,Delivered,121.73,33.49
17523,SO-2025-017523,92,5,2025-01-12,2025-01-26,2025-01-17,Delivered,245619.42,48.21
17524,SO-2025-017524,117,1,2025-01-12,2025-01-24,2025-01-13,Delivered,4709.71,36.99
17525,SO-2025-017525,54,1,2025-01-12,2025-01-16,2025-01-16,Delivered,338750.02,20.69
17526,SO-2025-017526,84,4,2025-01-12,2025-01-22,2025-01-13,Delivered,6613.25,67.67
17527,SO-2025-017527,121,2,2025-01-12,2025-01-24,2025-01-16,Delivered,4203.9,59.36
17528,SO-2025-017528,91,5,2025-01-12,2025-01-23,2025-01-17,Delivered,23053.56,88.88
17529,SO-2025-017529,75,4,2025-01-12,2025-01-19,2025-01-16,Delivered,33875.8,89.84
17530,SO-2025-017530,28,4,2025-01-12,2025-01-21,2025-01-15,Delivered,19745.12,90.97
17531,SO-2025-017531,132,1,2025-01-12,2025-01-24,2025-01-17,Delivered,124539.7,41.66
17532,SO-2025-017532,59,2,2025-01-13,2025-01-22,2025-01-17,Delivered,166376.23,18.18
17533,SO-2025-017533,4,3,2025-01-13,2025-01-18,2025-01-15,Delivered,88337.11,31.66
17534,SO-2025-017534,22,1,2025-01-13,2025-01-23,2025-01-16,Delivered,8005.69,13.42
17535,SO-2025-017535,141,5,2025-01-13,2025-01-18,2025-01-18,Delivered,68293.15,72.27
17536,SO-2025-017536,16,3,2025-01-13,2025-01-21,2025-01-17,Delivered,141924.7,34.82
17537,SO-2025-017537,98,4,2025-01-13,2025-01-19,2025-01-17,Delivered,136908.02,98.67
17538,SO-2025-017538,62,3,2025-01-13,2025-01-18,2025-01-18,Delivered,1344.69,98.29
17539,SO-2025-017539,125,4,2025-01-13,2025-01-19,2025-01-18,Delivered,17953.83,82.3
17540,SO-2025-017540,48,5,2025-01-13,2025-01-26,2025-01-15,Delivered,4469.87,34.0
17541,SO-2025-017541,76,1,2025-01-13,2025-01-17,2025-01-14,Delivered,223101.79,39.75
17542,SO-2025-017542,65,3,2025-01-13,2025-01-23,2025-01-16,Delivered,42103.15,65.23
17543,SO-2025-017543,71,2,2025-01-13,2025-01-27,2025-01-16,Delivered,100679.93,89.32
17544,SO-2025-017544,121,2,2025-01-13,2025-01-27,2025-01-17,Delivered,6669.52,39.42
17545,SO-2025-017545,42,4,2025-01-13,2025-01-16,2025-01-16,Delivered,734.63,23.61
17546,SO-2025-017546,77,1,2025-01-13,2025-01-19,2025-01-15,Delivered,9082.7,21.17
17547,SO-2025-017547,144,5,2025-01-13,2025-01-24,2025-01-14,Delivered,133349.3,57.43
17548,SO-2025-017548,27,1,2025-01-13,2025-01-17,2025-01-18,Delivered,2815.55,16.31
17549,SO-2025-017549,82,1,2025-01-13,2025-01-25,2025-01-18,Delivered,5946.0,17.25
17550,SO-2025-017550,107,5,2025-01-13,2025-01-16,2025-01-16,Delivered,142215.43,14.34
17551,SO-2025-017551,40,5,2025-01-13,2025-01-27,2025-01-17,Delivered,98.96,66.75
17552,SO-2025-017552,132,5,2025-01-13,2025-01-27,2025-01-16,Delivered,157771.04,50.31
17553,SO-2025-017553,134,4,2025-01-13,2025-01-22,2025-01-17,Delivered,87949.67,62.53
17554,SO-2025-017554,71,4,2025-01-13,2025-01-23,2025-01-14,Delivered,65610.42,45.93
17555,SO-2025-017555,10,2,2025-01-13,2025-01-25,2025-01-15,Delivered,162749.83,39.75
17556,SO-2025-017556,98,2,2025-01-13,2025-01-24,2025-01-18,Delivered,91458.75,13.59
17557,SO-2025-017557,50,2,2025-01-13,2025-01-25,2025-01-15,Delivered,197119.93,27.75
17558,SO-2025-017558,81,4,2025-01-13,2025-01-16,2025-01-15,Delivered,522292.79,59.42
17559,SO-2025-017559,101,4,2025-01-13,2025-01-27,2025-01-15,Delivered,882.0,69.08
17560,SO-2025-017560,57,3,2025-01-14,2025-01-20,2025-01-18,Delivered,101847.44,42.01
17561,SO-2025-017561,19,2,2025-01-14,2025-01-21,2025-01-17,Delivered,19055.67,45.96
17562,SO-2025-017562,29,3,2025-01-14,2025-01-27,2025-01-18,Delivered,139950.52,86.8
17563,SO-2025-017563,82,3,2025-01-14,2025-01-28,2025-01-17,Delivered,3365.06,87.21
17564,SO-2025-017564,123,4,2025-01-14,2025-01-20,2025-01-16,Delivered,9146.1,29.41
17565,SO-2025-017565,69,3,2025-01-14,2025-01-23,2025-01-16,Delivered,33125.25,31.81
17566,SO-2025-017566,62,2,2025-01-14,2025-01-17,2025-01-15,Delivered,13487.64,91.48
17567,SO-2025-017567,44,5,2025-01-14,2025-01-19,2025-01-15,Delivered,227764.12,57.34
17568,SO-2025-017568,119,1,2025-01-14,2025-01-25,2025-01-19,Delivered,1489.28,26.7
17569,SO-2025-017569,133,1,2025-01-14,2025-01-19,2025-01-16,Delivered,105816.86,13.53
17570,SO-2025-017570,46,3,2025-01-14,2025-01-28,2025-01-18,Delivered,8718.21,88.87
17571,SO-2025-017571,69,3,2025-01-14,2025-01-20,2025-01-16,Delivered,3081.24,46.26
17572,SO-2025-017572,69,2,2025-01-14,2025-01-17,2025-01-19,Delivered,3525.26,59.67
17573,SO-2025-017573,146,3,2025-01-14,2025-01-20,2025-01-15,Delivered,2354.36,48.38
17574,SO-2025-017574,37,1,2025-01-14,2025-01-22,2025-01-18,Delivered,10063.16,41.09
17575,SO-2025-017575,6,3,2025-01-14,2025-01-26,2025-01-17,Delivered,30500.48,34.03
17576,SO-2025-017576,39,2,2025-01-14,2025-01-17,2025-01-17,Delivered,9464.32,19.28
17577,SO-2025-017577,138,2,2025-01-14,2025-01-27,2025-01-19,Delivered,3765.47,24.29
17578,SO-2025-017578,2,2,2025-01-14,2025-01-27,2025-01-15,Delivered,232076.6,21.27
17579,SO-2025-017579,59,4,2025-01-14,2025-01-17,2025-01-19,Delivered,268846.99,32.67
17580,SO-2025-017580,38,1,2025-01-14,2025-01-25,2025-01-16,Delivered,195376.19,52.41
17581,SO-2025-017581,128,2,2025-01-14,2025-01-23,2025-01-18,Delivered,7411.01,95.75
17582,SO-2025-017582,39,3,2025-01-14,2025-01-23,2025-01-17,Delivered,2177.96,91.09
17583,SO-2025-017583,143,4,2025-01-14,2025-01-28,2025-01-19,Delivered,317263.09,84.84
17584,SO-2025-017584,20,1,2025-01-14,2025-01-28,2025-01-15,Delivered,98519.36,93.05
17585,SO-2025-017585,66,4,2025-01-14,2025-01-21,2025-01-18,Delivered,135766.98,19.8
17586,SO-2025-017586,55,3,2025-01-14,2025-01-25,2025-01-17,Delivered,34678.42,93.93
17587,SO-2025-017587,32,1,2025-01-14,2025-01-17,2025-01-17,Delivered,7599.51,65.89
17588,SO-2025-017588,39,1,2025-01-15,2025-01-29,2025-01-19,Delivered,18306.87,40.71
17589,SO-2025-017589,22,5,2025-01-15,2025-01-21,2025-01-18,Delivered,501.75,11.44
17590,SO-2025-017590,139,1,2025-01-15,2025-01-20,2025-01-16,Delivered,163924.92,29.12
17591,SO-2025-017591,96,2,2025-01-15,2025-01-28,2025-01-20,Delivered,3362.52,58.97
17592,SO-2025-017592,135,3,2025-01-15,2025-01-21,2025-01-20,Delivered,270264.52,20.04
17593,SO-2025-017593,14,4,2025-01-15,2025-01-24,2025-01-16,Delivered,163929.53,33.38
17594,SO-2025-017594,68,1,2025-01-15,2025-01-20,2025-01-20,Delivered,79657.24,53.33
17595,SO-2025-017595,94,3,2025-01-15,2025-01-25,2025-01-17,Delivered,197201.56,60.64
17596,SO-2025-017596,102,4,2025-01-15,2025-01-19,2025-01-18,Delivered,1892.93,21.64
17597,SO-2025-017597,28,3,2025-01-15,2025-01-19,2025-01-17,Delivered,452.91,60.89
17598,SO-2025-017598,55,1,2025-01-15,2025-01-22,2025-01-19,Delivered,10407.27,96.58
17599,SO-2025-017599,116,4,2025-01-15,2025-01-29,2025-01-18,Delivered,6778.1,97.38
17600,SO-2025-017600,75,1,2025-01-15,2025-01-24,2025-01-17,Delivered,24534.2,31.44
17601,SO-2025-017601,126,3,2025-01-15,2025-01-23,2025-01-16,Delivered,4661.35,15.56
17602,SO-2025-017602,13,5,2025-01-15,2025-01-22,2025-01-20,Delivered,166270.59,25.27
17603,SO-2025-017603,94,4,2025-01-15,2025-01-22,2025-01-16,Delivered,213284.76,90.6
17604,SO-2025-017604,29,2,2025-01-15,2025-01-25,2025-01-20,Delivered,58673.33,61.86
17605,SO-2025-017605,144,3,2025-01-15,2025-01-25,2025-01-17,Delivered,162271.03,60.61
17606,SO-2025-017606,135,2,2025-01-15,2025-01-27,2025-01-18,Delivered,11960.65,68.29
17607,SO-2025-017607,60,1,2025-01-15,2025-01-20,2025-01-19,Delivered,37757.27,14.15
17608,SO-2025-017608,63,2,2025-01-15,2025-01-20,2025-01-20,Delivered,80432.06,74.12
17609,SO-2025-017609,102,2,2025-01-15,2025-01-20,2025-01-18,Delivered,12600.99,38.43
17610,SO-2025-017610,148,3,2025-01-15,2025-01-23,2025-01-19,Delivered,419239.61,81.77
17611,SO-2025-017611,108,1,2025-01-15,2025-01-21,2025-01-18,Delivered,701.1,85.43
17612,SO-2025-017612,139,1,2025-01-15,2025-01-26,2025-01-19,Delivered,48134.76,18.9
17613,SO-2025-017613,71,2,2025-01-15,2025-01-21,2025-01-18,Delivered,196647.98,80.21
17614,SO-2025-017614,5,1,2025-01-15,2025-01-27,2025-01-19,Delivered,131285.36,86.62
17615,SO-2025-017615,43,3,2025-01-15,2025-01-18,2025-01-17,Delivered,75750.59,79.65
17616,SO-2025-017616,43,3,2025-01-15,2025-01-20,2025-01-16,Delivered,191047.24,65.25
17617,SO-2025-017617,16,3,2025-01-15,2025-01-27,2025-01-20,Delivered,272384.94,52.97
17618,SO-2025-017618,122,1,2025-01-16,2025-01-26,2025-01-19,Delivered,933.48,97.47
17619,SO-2025-017619,133,4,2025-01-16,2025-01-22,2025-01-20,Delivered,151176.27,73.84
17620,SO-2025-017620,70,5,2025-01-16,2025-01-29,2025-01-18,Delivered,336526.42,61.74
17621,SO-2025-017621,144,3,2025-01-16,2025-01-27,2025-01-19,Delivered,272942.88,93.74
17622,SO-2025-017622,146,1,2025-01-16,2025-01-21,2025-01-20,Delivered,2459.36,22.21
17623,SO-2025-017623,68,5,2025-01-16,2025-01-29,2025-01-20,Delivered,113529.89,39.54
17624,SO-2025-017624,127,4,2025-01-16,2025-01-27,2025-01-19,Delivered,198453.71,62.3
17625,SO-2025-017625,149,4,2025-01-16,2025-01-28,2025-01-19,Delivered,213472.48,99.47
17626,SO-2025-017626,21,3,2025-01-16,2025-01-20,2025-01-19,Delivered,3992.94,19.57
17627,SO-2025-017627,76,3,2025-01-16,2025-01-26,2025-01-20,Delivered,228224.99,62.01
17628,SO-2025-017628,4,1,2025-01-16,2025-01-30,2025-01-19,Delivered,250228.45,53.78
17629,SO-2025-017629,23,5,2025-01-16,2025-01-21,2025-01-21,Delivered,272450.68,74.47
17630,SO-2025-017630,94,1,2025-01-16,2025-01-28,2025-01-17,Delivered,297070.65,53.64
17631,SO-2025-017631,12,1,2025-01-16,2025-01-26,2025-01-18,Delivered,203433.45,38.55
17632,SO-2025-017632,5,4,2025-01-16,2025-01-20,2025-01-20,Delivered,142191.73,25.76
17633,SO-2025-017633,90,4,2025-01-16,2025-01-27,2025-01-21,Delivered,337190.17,99.91
17634,SO-2025-017634,90,1,2025-01-16,2025-01-26,2025-01-20,Delivered,138349.16,23.55
17635,SO-2025-017635,135,1,2025-01-16,2025-01-26,2025-01-21,Delivered,108037.77,24.26
17636,SO-2025-017636,24,3,2025-01-16,2025-01-20,2025-01-18,Delivered,4313.37,67.46
17637,SO-2025-017637,12,3,2025-01-16,2025-01-19,2025-01-20,Delivered,129767.71,28.14
17638,SO-2025-017638,94,3,2025-01-16,2025-01-19,2025-01-20,Delivered,236939.14,36.83
17639,SO-2025-017639,103,3,2025-01-16,2025-01-25,2025-01-21,Delivered,58145.22,95.3
17640,SO-2025-017640,21,2,2025-01-16,2025-01-28,2025-01-21,Delivered,8619.12,14.51
17641,SO-2025-017641,134,1,2025-01-16,2025-01-28,2025-01-19,Delivered,387915.36,55.66
17642,SO-2025-017642,72,3,2025-01-16,2025-01-23,2025-01-17,Delivered,31658.84,12.58
17643,SO-2025-017643,92,1,2025-01-16,2025-01-20,2025-01-17,Delivered,322811.07,99.77
17644,SO-2025-017644,17,3,2025-01-16,2025-01-24,2025-01-17,Delivered,375842.12,26.79
17645,SO-2025-017645,47,4,2025-01-16,2025-01-25,2025-01-20,Delivered,17001.5,41.4
17646,SO-2025-017646,7,5,2025-01-16,2025-01-27,2025-01-17,Delivered,37598.84,37.52
17647,SO-2025-017647,87,2,2025-01-16,2025-01-21,2025-01-17,Delivered,254315.73,25.61
17648,SO-2025-017648,1,5,2025-01-17,2025-01-30,2025-01-22,Delivered,140474.77,42.21
17649,SO-2025-017649,99,4,2025-01-17,2025-01-26,2025-01-22,Delivered,18575.01,42.44
17650,SO-2025-017650,108,4,2025-01-17,2025-01-23,2025-01-18,Delivered,404.03,43.52
17651,SO-2025-017651,134,1,2025-01-17,2025-01-24,2025-01-22,Delivered,165593.21,73.48
17652,SO-2025-017652,78,2,2025-01-17,2025-01-26,2025-01-18,Delivered,4773.21,65.89
17653,SO-2025-017653,136,4,2025-01-17,2025-01-21,2025-01-22,Delivered,411291.09,71.0
17654,SO-2025-017654,35,5,2025-01-17,2025-01-22,2025-01-20,Delivered,83373.78,90.7
17655,SO-2025-017655,39,3,2025-01-17,2025-01-27,2025-01-19,Delivered,5419.44,52.68
17656,SO-2025-017656,118,2,2025-01-17,2025-01-25,2025-01-21,Delivered,8167.5,43.68
17657,SO-2025-017657,7,3,2025-01-17,2025-01-23,2025-01-21,Delivered,1192.2,34.95
17658,SO-2025-017658,115,3,2025-01-17,2025-01-24,2025-01-20,Delivered,81978.33,35.64
17659,SO-2025-017659,33,5,2025-01-17,2025-01-21,2025-01-19,Delivered,127944.48,46.37
17660,SO-2025-017660,106,1,2025-01-17,2025-01-31,2025-01-21,Delivered,5375.9,11.26
17661,SO-2025-017661,40,3,2025-01-17,2025-01-26,2025-01-20,Delivered,6098.9,28.04
17662,SO-2025-017662,138,5,2025-01-17,2025-01-22,2025-01-21,Delivered,319.2,44.39
17663,SO-2025-017663,99,2,2025-01-17,2025-01-30,2025-01-22,Delivered,17228.24,27.76
17664,SO-2025-017664,126,2,2025-01-17,2025-01-29,2025-01-19,Delivered,17277.0,68.04
17665,SO-2025-017665,134,1,2025-01-17,2025-01-23,2025-01-19,Delivered,106102.03,57.58
17666,SO-2025-017666,147,5,2025-01-17,2025-01-22,2025-01-22,Delivered,417956.37,13.23
17667,SO-2025-017667,36,5,2025-01-17,2025-01-29,2025-01-21,Delivered,7354.92,89.54
17668,SO-2025-017668,48,2,2025-01-17,2025-01-30,2025-01-20,Delivered,2478.82,20.94
17669,SO-2025-017669,36,3,2025-01-17,2025-01-21,2025-01-21,Delivered,12264.7,99.29
17670,SO-2025-017670,93,1,2025-01-17,2025-01-24,2025-01-22,Delivered,230322.92,86.03
17671,SO-2025-017671,55,2,2025-01-17,2025-01-20,2025-01-21,Delivered,1343.8,55.69
17672,SO-2025-017672,96,5,2025-01-17,2025-01-26,2025-01-19,Delivered,2376.76,81.95
17673,SO-2025-017673,144,2,2025-01-17,2025-01-26,2025-01-21,Delivered,120757.52,54.39
17674,SO-2025-017674,112,1,2025-01-17,2025-01-28,2025-01-21,Delivered,967.37,30.71
17675,SO-2025-017675,47,1,2025-01-17,2025-01-21,2025-01-22,Delivered,6092.7,44.59
17676,SO-2025-017676,137,2,2025-01-17,2025-01-31,2025-01-21,Delivered,13147.66,61.58
17677,SO-2025-017677,110,5,2025-01-17,2025-01-22,2025-01-18,Delivered,4418.35,16.29
17678,SO-2025-017678,32,3,2025-01-17,2025-01-26,2025-01-20,Delivered,12985.83,14.03
17679,SO-2025-017679,59,4,2025-01-17,2025-01-27,2025-01-19,Delivered,457413.25,76.88
17680,SO-2025-017680,3,2,2025-01-17,2025-01-22,2025-01-19,Delivered,35861.79,12.27
17681,SO-2025-017681,76,3,2025-01-17,2025-01-22,2025-01-21,Delivered,165201.52,35.63
17682,SO-2025-017682,128,4,2025-01-17,2025-01-30,2025-01-19,Delivered,8467.62,32.76
17683,SO-2025-017683,42,3,2025-01-17,2025-01-31,2025-01-20,Delivered,13700.38,97.72
17684,SO-2025-017684,4,1,2025-01-17,2025-01-24,2025-01-18,Delivered,176388.9,59.49
17685,SO-2025-017685,17,1,2025-01-17,2025-01-24,2025-01-20,Delivered,20174.76,79.79
17686,SO-2025-017686,4,2,2025-01-17,2025-01-30,2025-01-18,Delivered,62745.79,45.6
17687,SO-2025-017687,39,3,2025-01-17,2025-01-25,2025-01-18,Delivered,8673.48,17.14
17688,SO-2025-017688,59,1,2025-01-18,2025-01-21,2025-01-23,Delivered,215023.67,88.06
17689,SO-2025-017689,84,1,2025-01-18,2025-01-23,2025-01-23,Delivered,1831.68,51.44
17690,SO-2025-017690,72,4,2025-01-18,2025-01-24,2025-01-19,Delivered,38739.39,55.18
17691,SO-2025-017691,129,5,2025-01-18,2025-01-31,2025-01-19,Delivered,241503.61,77.61
17692,SO-2025-017692,78,4,2025-01-18,2025-01-22,2025-01-22,Delivered,34.09,50.06
17693,SO-2025-017693,141,3,2025-01-18,2025-01-29,2025-01-23,Delivered,99847.65,94.21
17694,SO-2025-017694,79,1,2025-01-18,2025-01-27,2025-01-20,Delivered,5994.0,23.19
17695,SO-2025-017695,94,4,2025-01-18,2025-01-30,2025-01-20,Delivered,220369.48,64.29
17696,SO-2025-017696,19,5,2025-01-18,2025-01-29,2025-01-19,Delivered,5855.23,51.29
17697,SO-2025-017697,49,4,2025-01-18,2025-01-21,2025-01-22,Delivered,525802.47,46.09
17698,SO-2025-017698,70,4,2025-01-18,2025-01-25,2025-01-19,Delivered,299942.8,99.89
17699,SO-2025-017699,4,2,2025-01-18,2025-01-28,2025-01-19,Delivered,243761.05,11.41
17700,SO-2025-017700,84,2,2025-01-18,2025-02-01,2025-01-21,Delivered,20998.15,96.31
17701,SO-2025-017701,123,2,2025-01-18,2025-02-01,2025-01-22,Delivered,16941.6,13.27
17702,SO-2025-017702,133,4,2025-01-18,2025-01-28,2025-01-23,Delivered,355875.61,19.32
17703,SO-2025-017703,143,3,2025-01-19,2025-02-02,2025-01-20,Delivered,154301.15,46.9
17704,SO-2025-017704,148,1,2025-01-19,2025-01-23,2025-01-24,Delivered,326655.52,45.67
17705,SO-2025-017705,143,1,2025-01-19,2025-02-01,2025-01-22,Delivered,172262.31,86.66
17706,SO-2025-017706,46,4,2025-01-19,2025-01-25,2025-01-23,Delivered,5875.27,77.91
17707,SO-2025-017707,65,3,2025-01-19,2025-01-27,2025-01-23,Delivered,83979.69,26.41
17708,SO-2025-017708,103,4,2025-01-19,2025-02-01,2025-01-24,Delivered,47371.06,23.69
17709,SO-2025-017709,74,4,2025-01-19,2025-01-24,2025-01-24,Delivered,11671.54,53.92
17710,SO-2025-017710,1,4,2025-01-19,2025-01-26,2025-01-22,Delivered,215615.9,99.97
17711,SO-2025-017711,101,4,2025-01-19,2025-01-29,2025-01-22,Delivered,1211.85,64.38
17712,SO-2025-017712,52,3,2025-01-19,2025-01-28,2025-01-24,Delivered,286407.41,89.11
17713,SO-2025-017713,33,2,2025-01-19,2025-01-30,2025-01-24,Delivered,212797.03,57.87
17714,SO-2025-017714,31,1,2025-01-20,2025-01-24,2025-01-22,Delivered,470199.72,56.17
17715,SO-2025-017715,141,1,2025-01-20,2025-01-30,2025-01-25,Delivered,92083.85,61.59
17716,SO-2025-017716,51,3,2025-01-20,2025-01-27,2025-01-25,Delivered,23520.72,39.08
17717,SO-2025-017717,69,3,2025-01-20,2025-01-29,2025-01-23,Delivered,6602.01,13.56
17718,SO-2025-017718,93,2,2025-01-20,2025-01-26,2025-01-22,Delivered,28725.42,30.99
17719,SO-2025-017719,109,3,2025-01-20,2025-02-03,2025-01-25,Delivered,12815.73,83.92
17720,SO-2025-017720,148,3,2025-01-20,2025-01-24,2025-01-23,Delivered,118629.56,24.71
17721,SO-2025-017721,65,5,2025-01-20,2025-01-29,2025-01-23,Delivered,58442.71,50.42
17722,SO-2025-017722,6,1,2025-01-20,2025-01-27,2025-01-25,Delivered,14578.9,99.51
17723,SO-2025-017723,52,3,2025-01-20,2025-01-27,2025-01-23,Delivered,118549.89,35.5
17724,SO-2025-017724,87,4,2025-01-20,2025-01-27,2025-01-25,Delivered,233357.72,37.3
17725,SO-2025-017725,116,3,2025-01-20,2025-01-23,2025-01-22,Delivered,9457.29,50.08
17726,SO-2025-017726,73,3,2025-01-20,2025-01-26,2025-01-22,Delivered,4308.75,94.79
17727,SO-2025-017727,146,3,2025-01-20,2025-01-29,2025-01-24,Delivered,4576.5,72.78
17728,SO-2025-017728,145,1,2025-01-20,2025-01-29,2025-01-23,Delivered,3377.84,66.32
17729,SO-2025-017729,12,1,2025-01-20,2025-02-02,2025-01-22,Delivered,61922.23,41.22
17730,SO-2025-017730,133,3,2025-01-20,2025-01-31,2025-01-25,Delivered,89790.46,88.88
17731,SO-2025-017731,118,5,2025-01-20,2025-01-30,2025-01-23,Delivered,6818.34,64.87
17732,SO-2025-017732,38,5,2025-01-20,2025-01-24,2025-01-24,Delivered,14470.29,18.72
17733,SO-2025-017733,25,4,2025-01-20,2025-01-23,2025-01-21,Delivered,2465.0,71.85
17734,SO-2025-017734,24,4,2025-01-20,2025-01-30,2025-01-25,Delivered,5574.48,38.25
17735,SO-2025-017735,56,2,2025-01-20,2025-01-30,2025-01-23,Delivered,3258.75,97.24
17736,SO-2025-017736,90,2,2025-01-20,2025-01-31,2025-01-21,Delivered,287905.28,44.25
17737,SO-2025-017737,113,3,2025-01-20,2025-01-25,2025-01-22,Delivered,2469.7,84.76
17738,SO-2025-017738,16,1,2025-01-20,2025-01-30,2025-01-21,Delivered,131729.19,83.26
17739,SO-2025-017739,75,4,2025-01-20,2025-01-30,2025-01-23,Delivered,18058.71,33.01
17740,SO-2025-017740,41,1,2025-01-20,2025-01-28,2025-01-25,Delivered,95227.85,49.57
17741,SO-2025-017741,136,5,2025-01-20,2025-01-25,2025-01-24,Delivered,44586.49,37.53
17742,SO-2025-017742,128,3,2025-01-20,2025-01-25,2025-01-21,Delivered,6132.07,94.52
17743,SO-2025-017743,60,2,2025-01-20,2025-01-24,2025-01-24,Delivered,60798.07,55.18
17744,SO-2025-017744,121,1,2025-01-20,2025-01-24,2025-01-23,Delivered,9188.46,89.25
17745,SO-2025-017745,62,4,2025-01-20,2025-01-26,2025-01-22,Delivered,16930.08,84.1
17746,SO-2025-017746,66,1,2025-01-20,2025-01-26,2025-01-25,Delivered,151937.03,62.41
17747,SO-2025-017747,149,2,2025-01-20,2025-02-03,2025-01-23,Delivered,330302.49,99.72
17748,SO-2025-017748,20,1,2025-01-20,2025-01-31,2025-01-24,Delivered,149898.25,10.06
17749,SO-2025-017749,38,4,2025-01-20,2025-02-02,2025-01-25,Delivered,352608.72,95.12
17750,SO-2025-017750,119,3,2025-01-20,2025-01-29,2025-01-23,Delivered,1783.64,60.72
17751,SO-2025-017751,91,1,2025-01-20,2025-01-26,2025-01-23,Delivered,20320.9,54.15
